latitude,longitude,speed_limit,average_speed,speed_ratio
43.64601,-79.37876,40,24.88,0.622
43.64616,-79.37816,40,24.88,0.622
43.64616,-79.37816,40,27.44,0.686
43.6462,-79.37803,40,27.44,0.686
43.64624,-79.37792,40,27.44,0.686
43.64581,-79.38014,40,21.53,0.53825
43.64574,-79.38044,40,21.53,0.53825
43.64716,-79.38039,40,31.8,0.795
43.64714,-79.38053,40,31.8,0.795
43.64714,-79.38053,40,32.12,0.8029999999999999
43.64706,-79.38093,40,32.12,0.8029999999999999
43.64565,-79.38041,40,24.48,0.612
43.64575,-79.37992,40,24.48,0.612
43.6401,-79.38279,35,7.48,0.2137142857142857
43.64019,-79.38285,35,7.48,0.2137142857142857
43.64022,-79.38285,35,7.48,0.2137142857142857
43.64024,-79.38283,35,7.48,0.2137142857142857
43.64039,-79.38241,35,7.48,0.2137142857142857
43.64051,-79.38204,35,7.48,0.2137142857142857
43.64053,-79.38191,35,7.48,0.2137142857142857
43.64059,-79.38159,35,7.48,0.2137142857142857
43.64058,-79.38154,35,7.48,0.2137142857142857
43.64055,-79.38149,35,7.48,0.2137142857142857
43.64051,-79.38147,35,7.48,0.2137142857142857
43.64047,-79.38147,35,7.48,0.2137142857142857
43.64044,-79.38149,35,7.48,0.2137142857142857
43.64042,-79.38152,35,7.48,0.2137142857142857
43.64036,-79.38184,35,7.48,0.2137142857142857
43.64031,-79.38203,35,7.48,0.2137142857142857
43.64029,-79.38211,35,7.48,0.2137142857142857
43.64029,-79.38211,35,88.6,2.531428571428571
43.64007,-79.3827,35,88.6,2.531428571428571
43.64006,-79.38275,35,88.6,2.531428571428571
43.64007,-79.38278,35,88.6,2.531428571428571
43.6401,-79.38279,35,88.6,2.531428571428571
43.63957,-79.38278,50,19.66,0.3932
43.63973,-79.38285,50,19.66,0.3932
43.63987,-79.38293,50,19.66,0.3932
43.63987,-79.38293,50,14.43,0.2885999999999999
43.63991,-79.38295,50,14.43,0.2885999999999999
43.64003,-79.38302,50,14.43,0.2885999999999999
43.63972,-79.38189,35,29.2,0.8342857142857143
43.64017,-79.38205,35,29.2,0.8342857142857143
43.63987,-79.38293,35,42.15,1.2042857142857142
43.63993,-79.38275,35,42.15,1.2042857142857142
43.64006,-79.38235,35,42.15,1.2042857142857142
43.64011,-79.3822,35,42.15,1.2042857142857142
43.64017,-79.38205,35,42.15,1.2042857142857142
43.64017,-79.38205,35,53.88,1.5394285714285716
43.64023,-79.38208,35,53.88,1.5394285714285716
43.64023,-79.38208,35,66.17,1.8905714285714288
43.64029,-79.38211,35,66.17,1.8905714285714288
43.6401,-79.38279,35,75.77,2.1648571428571426
43.64009,-79.38285,35,75.77,2.1648571428571426
43.64009,-79.38285,35,75.63,2.1608571428571426
43.64003,-79.38302,35,75.63,2.1608571428571426
43.66055,-79.4053,50,29.04,0.5808
43.66087,-79.40544,50,29.04,0.5808
43.66087,-79.40544,50,30.18,0.6036
43.66095,-79.40546,50,30.18,0.6036
43.65783,-79.40294,50,55.1,1.102
43.65791,-79.40297,50,55.1,1.102
43.65758,-79.40418,35,13.0,0.3714285714285714
43.65763,-79.40394,35,13.0,0.3714285714285714
43.65783,-79.40294,35,13.0,0.3714285714285714
43.65863,-79.40326,50,30.0,0.6
43.65915,-79.40346,50,30.0,0.6
43.65915,-79.40346,50,31.4,0.628
43.65932,-79.40354,50,31.4,0.628
43.66147,-79.40137,40,37.05,0.92625
43.66196,-79.40155,40,37.05,0.92625
43.66196,-79.40155,40,29.01,0.7252500000000001
43.66222,-79.40165,40,29.01,0.7252500000000001
43.66272,-79.40186,40,16.06,0.4014999999999999
43.66281,-79.4019,40,16.06,0.4014999999999999
43.66281,-79.4019,40,14.12,0.353
43.6631,-79.40202,40,14.12,0.353
43.66044,-79.39694,50,15.35,0.307
43.66026,-79.39783,50,15.35,0.307
43.66044,-79.39694,40,23.12,0.5780000000000001
43.66095,-79.39716,40,23.12,0.5780000000000001
43.66086,-79.39901,50,30.95,0.619
43.66125,-79.39916,50,30.95,0.619
43.66125,-79.39916,50,13.1,0.262
43.6617,-79.39933,50,13.1,0.262
43.66009,-79.39871,50,23.58,0.4715999999999999
43.66059,-79.39891,50,23.58,0.4715999999999999
43.66059,-79.39891,50,26.67,0.5334
43.66086,-79.39901,50,26.67,0.5334
43.66026,-79.39783,50,24.67,0.4934
43.66019,-79.39817,50,24.67,0.4934
43.66019,-79.39817,50,16.3,0.326
43.66009,-79.39871,50,16.3,0.326
43.66206,-79.39762,40,23.0,0.575
43.66249,-79.39778,40,23.0,0.575
43.66304,-79.39801,40,23.0,0.575
43.66313,-79.39805,40,23.0,0.575
43.66313,-79.39805,40,17.16,0.429
43.66354,-79.39823,40,17.16,0.429
43.6597,-79.39129,40,38.72,0.968
43.65959,-79.39179,40,38.72,0.968
43.65959,-79.39179,40,39.37,0.98425
43.65957,-79.39187,40,39.37,0.98425
43.65919,-79.39856,50,17.8,0.356
43.65937,-79.39864,50,17.8,0.356
43.66002,-79.39887,50,17.8,0.356
43.65812,-79.40001,40,32.4,0.8099999999999999
43.65854,-79.40019,40,32.4,0.8099999999999999
43.65854,-79.40019,40,29.08,0.727
43.65885,-79.40032,40,29.08,0.727
43.65894,-79.40036,40,29.08,0.727
43.65901,-79.40037,40,29.08,0.727
43.65907,-79.40036,40,29.08,0.727
43.65912,-79.40034,40,29.08,0.727
43.65918,-79.4003,40,29.08,0.727
43.6592,-79.40028,40,29.08,0.727
43.65925,-79.40023,40,29.08,0.727
43.65908,-79.3941,50,13.58,0.2716
43.65989,-79.39443,50,13.58,0.2716
43.65916,-79.39641,40,24.38,0.6094999999999999
43.65935,-79.3965,40,24.38,0.6094999999999999
43.65948,-79.39655,40,24.38,0.6094999999999999
43.65976,-79.39522,35,6.92,0.1977142857142857
43.65976,-79.39525,35,6.92,0.1977142857142857
43.65972,-79.3955,35,6.92,0.1977142857142857
43.65948,-79.39655,35,6.92,0.1977142857142857
43.65957,-79.39187,40,39.93,0.99825
43.65946,-79.39236,40,39.93,0.99825
43.65946,-79.39236,40,38.04,0.951
43.65941,-79.39259,40,38.04,0.951
43.65735,-79.39272,50,23.32,0.4664
43.65777,-79.3929,50,23.32,0.4664
43.65808,-79.39306,50,23.32,0.4664
43.65721,-79.39266,50,26.45,0.529
43.65728,-79.39269,50,26.45,0.529
43.65735,-79.39272,50,26.45,0.529
43.65703,-79.39258,50,25.5,0.51
43.65721,-79.39266,50,25.5,0.51
43.65746,-79.39101,50,13.03,0.2606
43.65764,-79.39109,50,13.03,0.2606
43.65721,-79.39217,35,43.0,1.2285714285714286
43.65715,-79.39215,35,43.0,1.2285714285714286
43.65713,-79.39216,35,43.0,1.2285714285714286
43.65703,-79.39258,35,43.0,1.2285714285714286
43.65746,-79.39101,35,19.8,0.5657142857142857
43.65721,-79.39217,35,19.8,0.5657142857142857
43.6572,-79.39089,50,16.37,0.3274
43.65735,-79.39096,50,16.37,0.3274
43.65704,-79.39081,50,17.42,0.3484
43.6572,-79.39089,50,17.42,0.3484
43.65698,-79.39189,35,24.17,0.6905714285714286
43.65682,-79.39182,35,24.17,0.6905714285714286
43.65682,-79.39182,35,9.85,0.2814285714285714
43.65664,-79.39175,35,9.85,0.2814285714285714
43.65683,-79.39093,35,9.85,0.2814285714285714
43.657,-79.391,35,22.2,0.6342857142857142
43.65683,-79.39093,35,22.2,0.6342857142857142
43.65668,-79.39243,50,23.41,0.4682
43.65682,-79.39249,50,23.41,0.4682
43.65688,-79.39251,50,23.41,0.4682
43.65688,-79.39251,50,25.52,0.5104
43.65703,-79.39258,50,25.52,0.5104
43.65704,-79.39081,35,4.58,0.1308571428571428
43.65702,-79.39094,35,4.58,0.1308571428571428
43.65702,-79.39094,35,2.26,0.0645714285714285
43.657,-79.391,35,2.26,0.0645714285714285
43.65683,-79.39093,35,15.59,0.4454285714285714
43.65685,-79.39087,35,15.59,0.4454285714285714
43.65685,-79.39087,35,22.6,0.6457142857142858
43.65688,-79.39074,35,22.6,0.6457142857142858
43.65616,-79.39042,50,17.12,0.3424
43.65663,-79.39063,50,17.12,0.3424
43.65663,-79.39063,50,17.2,0.344
43.65675,-79.39068,50,17.2,0.344
43.64943,-79.38915,40,42.55,1.06375
43.64932,-79.38971,40,42.55,1.06375
43.64922,-79.39018,40,42.55,1.06375
43.64922,-79.39018,40,34.88,0.8720000000000001
43.6491,-79.39076,40,34.88,0.8720000000000001
43.64621,-79.39379,50,14.67,0.2934
43.64628,-79.39382,50,14.67,0.2934
43.64628,-79.39382,50,15.83,0.3166
43.64651,-79.39391,50,15.83,0.3166
43.64547,-79.39492,40,11.66,0.2915
43.64599,-79.39513,40,11.66,0.2915
43.64599,-79.39513,40,11.12,0.2779999999999999
43.64623,-79.39523,40,11.12,0.2779999999999999
43.64522,-79.39627,40,31.84,0.796
43.6452,-79.39634,40,31.84,0.796
43.64494,-79.39761,50,20.9,0.418
43.64546,-79.39782,50,20.9,0.418
43.64505,-79.39709,40,28.95,0.72375
43.64503,-79.39719,40,28.95,0.72375
43.64543,-79.39515,40,18.94,0.4735
43.6454,-79.3953,40,18.94,0.4735
43.64523,-79.39622,40,18.94,0.4735
43.64523,-79.39622,40,31.87,0.7967500000000001
43.64522,-79.39627,40,31.87,0.7967500000000001
43.64523,-79.39622,35,12.2,0.3485714285714285
43.64561,-79.39632,35,12.2,0.3485714285714285
43.64563,-79.39632,35,12.2,0.3485714285714285
43.64566,-79.39631,35,12.2,0.3485714285714285
43.64571,-79.39629,35,12.2,0.3485714285714285
43.6452,-79.39634,40,31.79,0.79475
43.64515,-79.39659,40,31.79,0.79475
43.64515,-79.39659,40,31.41,0.78525
43.64505,-79.39709,40,31.41,0.78525
43.64391,-79.39502,50,21.44,0.4288
43.64387,-79.39523,50,21.44,0.4288
43.64387,-79.39523,50,20.83,0.4165999999999999
43.64381,-79.39549,50,20.83,0.4165999999999999
43.64381,-79.39552,50,20.83,0.4165999999999999
43.64381,-79.39552,50,20.44,0.4088
43.64376,-79.39575,50,20.44,0.4088
43.64371,-79.39603,50,20.44,0.4088
43.64839,-79.39327,40,34.13,0.8532500000000001
43.64833,-79.39355,40,34.13,0.8532500000000001
43.64824,-79.39395,40,34.13,0.8532500000000001
43.64824,-79.39395,40,22.6,0.5650000000000001
43.64816,-79.39432,40,22.6,0.5650000000000001
43.64799,-79.3951,40,22.6,0.5650000000000001
43.64795,-79.39528,40,22.6,0.5650000000000001
43.64727,-79.39567,40,21.16,0.529
43.64741,-79.39573,40,21.16,0.529
43.64786,-79.3959,40,21.16,0.529
43.64709,-79.38748,40,36.27,0.90675
43.64702,-79.38778,40,36.27,0.90675
43.64684,-79.3886,40,29.93,0.74825
43.6468,-79.38878,40,29.93,0.74825
43.64549,-79.38826,50,10.49,0.2098
43.64538,-79.38875,50,10.49,0.2098
43.6453,-79.38922,50,10.49,0.2098
43.64636,-79.38964,50,4.76,0.0951999999999999
43.64645,-79.38967,50,4.76,0.0951999999999999
43.6458,-79.38681,50,31.4,0.628
43.64577,-79.38691,50,31.4,0.628
43.64577,-79.38691,50,30.52,0.6103999999999999
43.64576,-79.38699,50,30.52,0.6103999999999999
43.6457,-79.38727,50,28.55,0.5710000000000001
43.64569,-79.38732,50,28.55,0.5710000000000001
43.64563,-79.38761,50,28.55,0.5710000000000001
43.64563,-79.38761,50,23.42,0.4684
43.64551,-79.38816,50,23.42,0.4684
43.64549,-79.38826,50,23.42,0.4684
43.64435,-79.38701,40,37.89,0.94725
43.64431,-79.38721,40,37.89,0.94725
43.6445,-79.38629,40,39.54,0.9885
43.64448,-79.38642,40,39.54,0.9885
43.64448,-79.38642,40,36.82,0.9205
43.64435,-79.38701,40,36.82,0.9205
43.64781,-79.3872,50,15.52,0.3104
43.64756,-79.3884,50,15.52,0.3104
43.64799,-79.38634,50,22.69,0.4538
43.6479,-79.3868,50,22.69,0.4538
43.6479,-79.3868,50,25.43,0.5085999999999999
43.64781,-79.3872,50,25.43,0.5085999999999999
43.64729,-79.38654,40,32.83,0.82075
43.64716,-79.3871,40,32.83,0.82075
43.64709,-79.38748,40,32.83,0.82075
43.6422,-79.3849,50,28.33,0.5666
43.6422,-79.38486,50,28.33,0.5666
43.64227,-79.38454,50,28.33,0.5666
43.64215,-79.38524,50,34.54,0.6908
43.64216,-79.38518,50,34.54,0.6908
43.6422,-79.3849,50,34.54,0.6908
43.6426,-79.38413,50,39.09,0.7818
43.64271,-79.38418,50,39.09,0.7818
43.64271,-79.38418,50,40.46,0.8092
43.64281,-79.38423,50,40.46,0.8092
43.64231,-79.38432,50,16.28,0.3256
43.64232,-79.38426,50,16.28,0.3256
43.64232,-79.38426,50,16.0,0.32
43.64237,-79.38401,50,16.0,0.32
43.6422,-79.3849,35,16.6,0.4742857142857143
43.64258,-79.38505,35,16.6,0.4742857142857143
43.64262,-79.38509,35,16.6,0.4742857142857143
43.64264,-79.38514,35,16.6,0.4742857142857143
43.64264,-79.38514,35,5.86,0.1674285714285714
43.64265,-79.3852,35,5.86,0.1674285714285714
43.64264,-79.38527,35,5.86,0.1674285714285714
43.64261,-79.38533,35,5.86,0.1674285714285714
43.64257,-79.38535,35,5.86,0.1674285714285714
43.64252,-79.38536,35,5.86,0.1674285714285714
43.64215,-79.38524,35,5.86,0.1674285714285714
43.64227,-79.38454,50,24.57,0.4914
43.64228,-79.38449,50,24.57,0.4914
43.64228,-79.38449,50,20.42,0.4084
43.64229,-79.38439,50,20.42,0.4084
43.64304,-79.38432,50,42.44,0.8488
43.64313,-79.38435,50,42.44,0.8488
43.64313,-79.38435,50,42.5,0.85
43.64319,-79.38438,50,42.5,0.85
43.64396,-79.38883,40,30.13,0.75325
43.64393,-79.38895,40,30.13,0.75325
43.64393,-79.38895,40,31.29,0.78225
43.64392,-79.389,40,31.29,0.78225
43.64406,-79.38835,40,20.33,0.50825
43.64402,-79.38856,40,20.33,0.50825
43.64402,-79.38856,40,26.61,0.66525
43.644,-79.38866,40,26.61,0.66525
43.644,-79.38866,40,28.98,0.7245
43.64398,-79.38874,40,28.98,0.7245
43.64398,-79.38874,40,29.62,0.7405
43.64396,-79.38883,40,29.62,0.7405
43.64385,-79.38928,40,32.74,0.8185
43.64383,-79.38938,40,32.74,0.8185
43.64383,-79.38938,40,31.93,0.79825
43.64379,-79.38955,40,31.93,0.79825
43.64166,-79.38669,50,34.52,0.6904
43.64172,-79.3866,50,34.52,0.6904
43.64172,-79.3866,50,34.69,0.6938
43.64176,-79.38655,50,34.69,0.6938
43.6418,-79.38646,50,34.69,0.6938
43.64126,-79.3872,50,36.48,0.7295999999999999
43.64129,-79.38714,50,36.48,0.7295999999999999
43.64135,-79.38707,50,36.48,0.7295999999999999
43.64135,-79.38707,50,36.83,0.7365999999999999
43.6414,-79.38702,50,36.83,0.7365999999999999
43.64141,-79.387,50,36.83,0.7365999999999999
43.6418,-79.38646,50,36.85,0.737
43.64182,-79.38641,50,36.85,0.737
43.64188,-79.38625,50,36.85,0.737
43.64198,-79.38592,50,36.85,0.737
43.64198,-79.38592,50,37.88,0.7576
43.642,-79.38586,50,37.88,0.7576
43.64204,-79.3857,50,37.88,0.7576
43.6421,-79.38546,50,37.88,0.7576
43.66199,-79.38863,50,20.47,0.4094
43.66194,-79.38883,50,20.47,0.4094
43.66194,-79.38883,50,25.58,0.5115999999999999
43.66188,-79.38917,50,25.58,0.5115999999999999
43.66188,-79.38917,50,24.22,0.4844
43.66181,-79.38952,50,24.22,0.4844
43.66181,-79.38952,50,14.61,0.2922
43.66175,-79.38991,50,14.61,0.2922
43.63966,-79.3969,50,17.08,0.3415999999999999
43.63979,-79.39629,50,17.08,0.3415999999999999
43.63983,-79.3961,50,17.08,0.3415999999999999
43.63985,-79.39585,50,17.08,0.3415999999999999
43.63985,-79.39585,50,15.21,0.3042
43.63986,-79.39578,50,15.21,0.3042
43.63958,-79.39719,50,36.36,0.7272
43.63959,-79.39716,50,36.36,0.7272
43.63966,-79.3969,50,36.36,0.7272
43.63952,-79.39417,35,6.91,0.1974285714285714
43.64014,-79.39438,35,6.91,0.1974285714285714
43.64002,-79.39564,50,28.35,0.5670000000000001
43.63999,-79.39586,50,28.35,0.5670000000000001
43.63999,-79.39586,50,30.68,0.6136
43.63995,-79.3961,50,30.68,0.6136
43.6398,-79.39685,50,30.68,0.6136
43.64031,-79.39832,50,17.63,0.3525999999999999
43.64033,-79.39826,50,17.63,0.3525999999999999
43.64035,-79.39817,50,17.63,0.3525999999999999
43.64062,-79.3972,50,17.63,0.3525999999999999
43.64062,-79.3972,50,25.53,0.5106
43.64071,-79.39686,50,25.53,0.5106
43.6398,-79.39685,50,35.64,0.7128
43.63979,-79.39688,50,35.64,0.7128
43.63971,-79.39719,50,35.64,0.7128
43.63969,-79.39724,50,35.64,0.7128
43.64135,-79.39353,35,20.4,0.5828571428571429
43.64119,-79.39442,35,20.4,0.5828571428571429
43.64113,-79.39482,35,20.4,0.5828571428571429
43.64113,-79.39482,35,20.73,0.5922857142857143
43.64088,-79.39594,35,20.73,0.5922857142857143
43.64099,-79.39477,35,18.83,0.5379999999999999
43.64113,-79.39482,35,18.83,0.5379999999999999
43.64068,-79.3915,50,33.18,0.6636
43.64048,-79.39019,50,33.18,0.6636
43.64048,-79.39019,50,45.53,0.9106
43.64046,-79.39001,50,45.53,0.9106
43.66013,-79.39681,50,3.74,0.0748
43.66046,-79.39533,50,3.74,0.0748
43.66049,-79.39524,50,3.74,0.0748
43.66051,-79.39522,50,3.74,0.0748
43.66051,-79.39522,50,15.9,0.318
43.66055,-79.39517,50,15.9,0.318
43.66063,-79.3951,50,15.9,0.318
43.6607,-79.39505,50,15.9,0.318
43.66077,-79.39502,50,15.9,0.318
43.66085,-79.395,50,15.9,0.318
43.6609,-79.39501,50,15.9,0.318
43.66098,-79.39503,50,15.9,0.318
43.66102,-79.39505,50,15.9,0.318
43.66262,-79.38566,50,22.42,0.4484
43.66261,-79.38574,50,22.42,0.4484
43.65919,-79.38517,40,33.85,0.8462500000000001
43.65924,-79.38519,40,33.85,0.8462500000000001
43.66137,-79.3825,40,23.93,0.59825
43.66136,-79.3819,40,23.93,0.59825
43.66137,-79.38187,40,23.93,0.59825
43.66137,-79.38187,40,12.7,0.3175
43.6614,-79.38161,40,12.7,0.3175
43.66146,-79.38115,40,12.7,0.3175
43.66154,-79.38076,40,12.7,0.3175
43.64523,-79.37882,40,29.59,0.73975
43.64542,-79.37887,40,29.59,0.73975
43.64542,-79.37887,40,21.76,0.544
43.64559,-79.37894,40,21.76,0.544
43.64589,-79.37661,40,30.56,0.764
43.64579,-79.37657,40,30.56,0.764
43.64579,-79.37657,40,38.62,0.9655
43.64549,-79.37645,40,38.62,0.9655
43.64542,-79.37887,35,94.5,2.7
43.6455,-79.37874,35,94.5,2.7
43.64553,-79.37869,35,94.5,2.7
43.64554,-79.37865,35,94.5,2.7
43.64555,-79.37861,35,94.5,2.7
43.64555,-79.37855,35,94.5,2.7
43.64554,-79.37849,35,94.5,2.7
43.64553,-79.37845,35,94.5,2.7
43.64554,-79.37834,35,94.5,2.7
43.64573,-79.37688,35,94.5,2.7
43.64579,-79.37657,35,94.5,2.7
43.64583,-79.37646,40,17.16,0.429
43.64592,-79.3765,40,17.16,0.429
43.64592,-79.3765,40,13.68,0.3419999999999999
43.64625,-79.37665,40,13.68,0.3419999999999999
43.64241,-79.38265,50,23.2,0.4639999999999999
43.64263,-79.38274,50,23.2,0.4639999999999999
43.64589,-79.3838,35,14.49,0.414
43.64596,-79.38342,35,14.49,0.414
43.66371,-79.39903,40,31.12,0.778
43.6637,-79.39906,40,31.12,0.778
43.66368,-79.39917,40,31.12,0.778
43.66368,-79.39917,40,28.94,0.7235
43.66368,-79.39919,40,28.94,0.7235
43.6636,-79.39954,40,28.94,0.7235
43.66349,-79.40005,50,16.44,0.3288
43.66354,-79.40007,50,16.44,0.3288
43.66395,-79.40023,50,16.44,0.3288
43.65404,-79.38015,35,26.46,0.756
43.654,-79.3803,35,26.46,0.756
43.65399,-79.38039,35,26.46,0.756
43.65396,-79.38046,35,26.46,0.756
43.65393,-79.38045,35,26.46,0.756
43.64834,-79.39839,40,30.63,0.7657499999999999
43.64816,-79.39925,40,30.63,0.7657499999999999
43.65364,-79.4031,50,11.9,0.238
43.65385,-79.40319,50,11.9,0.238
43.63948,-79.38739,90,47.93,0.5325555555555556
43.63949,-79.38724,90,47.93,0.5325555555555556
43.63952,-79.38706,90,47.93,0.5325555555555556
43.63953,-79.38698,90,47.93,0.5325555555555556
43.65143,-79.37384,50,38.38,0.7676000000000001
43.65148,-79.37361,50,38.38,0.7676000000000001
43.64209,-79.38035,50,36.92,0.7384000000000001
43.64197,-79.38057,50,36.92,0.7384000000000001
43.64307,-79.37134,40,44.25,1.10625
43.64346,-79.37026,40,44.25,1.10625
43.64539,-79.39204,50,7.84,0.1568
43.64552,-79.39209,50,7.84,0.1568
43.65476,-79.37768,50,20.43,0.4086
43.65502,-79.37779,50,20.43,0.4086
43.64346,-79.39105,40,22.77,0.56925
43.64341,-79.39124,40,22.77,0.56925
43.64248,-79.37634,75,4.21,0.0561333333333333
43.64281,-79.37653,75,4.21,0.0561333333333333
43.64286,-79.37657,75,4.21,0.0561333333333333
43.64287,-79.37661,75,4.21,0.0561333333333333
43.64287,-79.37665,75,4.21,0.0561333333333333
43.64283,-79.37682,75,4.21,0.0561333333333333
43.64593,-79.38949,50,14.1,0.282
43.64622,-79.38959,50,14.1,0.282
43.64236,-79.39093,35,11.3,0.3228571428571429
43.64248,-79.39016,35,11.3,0.3228571428571429
43.66194,-79.37253,35,20.5,0.5857142857142857
43.66197,-79.37241,35,20.5,0.5857142857142857
43.66199,-79.37234,35,20.5,0.5857142857142857
43.6603,-79.40063,40,33.48,0.837
43.66032,-79.4007,40,33.48,0.837
43.66034,-79.40075,40,33.48,0.837
43.66036,-79.40081,40,33.48,0.837
43.65094,-79.36601,35,0.64,0.0182857142857142
43.651,-79.36604,35,0.64,0.0182857142857142
43.65102,-79.36606,35,0.64,0.0182857142857142
43.65102,-79.3661,35,0.64,0.0182857142857142
43.65103,-79.36615,35,0.64,0.0182857142857142
43.65102,-79.3662,35,0.64,0.0182857142857142
43.65096,-79.36647,35,0.64,0.0182857142857142
43.65094,-79.3665,35,0.64,0.0182857142857142
43.65091,-79.36651,35,0.64,0.0182857142857142
43.65089,-79.3665,35,0.64,0.0182857142857142
43.65087,-79.36647,35,0.64,0.0182857142857142
43.65086,-79.3664,35,0.64,0.0182857142857142
43.65092,-79.36612,35,0.64,0.0182857142857142
43.66297,-79.40258,40,27.12,0.678
43.66294,-79.40273,40,27.12,0.678
43.64976,-79.38594,40,25.46,0.6365000000000001
43.64981,-79.38597,40,25.46,0.6365000000000001
43.64992,-79.38603,40,25.46,0.6365000000000001
43.65001,-79.38608,40,25.46,0.6365000000000001
43.65012,-79.38612,40,25.46,0.6365000000000001
43.6509,-79.40079,50,20.06,0.4012
43.65113,-79.40088,50,20.06,0.4012
43.65661,-79.38313,50,26.6,0.532
43.65655,-79.38345,50,26.6,0.532
43.65228,-79.40514,40,17.06,0.4265
43.65236,-79.40537,40,17.06,0.4265
43.66045,-79.38277,40,25.89,0.64725
43.6601,-79.38263,40,25.89,0.64725
43.66005,-79.38261,40,25.89,0.64725
43.65688,-79.39074,50,16.36,0.3272
43.65692,-79.39076,50,16.36,0.3272
43.65545,-79.37349,40,31.21,0.78025
43.65549,-79.37327,40,31.21,0.78025
43.66024,-79.39053,50,37.71,0.7542
43.66031,-79.39056,50,37.71,0.7542
43.66037,-79.39058,50,37.71,0.7542
43.64778,-79.39713,50,33.15,0.6629999999999999
43.64773,-79.39737,50,33.15,0.6629999999999999
43.64421,-79.40124,40,24.03,0.60075
43.64407,-79.40194,40,24.03,0.60075
43.65605,-79.37057,40,30.23,0.75575
43.65608,-79.37044,40,30.23,0.75575
43.65608,-79.37043,40,30.23,0.75575
43.65702,-79.38121,50,24.23,0.4846
43.65699,-79.38132,50,24.23,0.4846
43.65696,-79.38146,50,24.23,0.4846
43.65693,-79.38161,50,24.23,0.4846
43.64993,-79.37432,40,28.75,0.71875
43.64997,-79.37415,40,28.75,0.71875
43.66057,-79.38209,35,21.3,0.6085714285714285
43.66056,-79.38217,35,21.3,0.6085714285714285
43.66056,-79.38219,35,21.3,0.6085714285714285
43.66056,-79.38221,35,21.3,0.6085714285714285
43.65172,-79.38916,50,23.87,0.4774
43.65201,-79.38928,50,23.87,0.4774
43.64896,-79.40469,40,34.97,0.87425
43.64939,-79.40486,40,34.97,0.87425
43.64754,-79.39833,50,18.86,0.3772
43.64747,-79.39865,50,18.86,0.3772
43.64256,-79.39929,50,15.32,0.3064
43.64301,-79.39948,50,15.32,0.3064
43.64647,-79.37021,40,38.13,0.95325
43.64655,-79.37025,40,38.13,0.95325
43.65626,-79.39851,50,20.41,0.4082
43.65623,-79.3987,50,20.41,0.4082
43.64536,-79.36483,40,47.91,1.19775
43.64554,-79.36434,40,47.91,1.19775
43.65777,-79.36533,40,35.03,0.87575
43.65817,-79.36549,40,35.03,0.87575
43.65375,-79.36922,40,27.3,0.6825
43.65385,-79.36924,40,27.3,0.6825
43.64977,-79.37051,40,21.91,0.54775
43.64978,-79.37049,40,21.91,0.54775
43.64984,-79.37028,40,21.91,0.54775
43.64147,-79.37597,40,23.79,0.59475
43.6414,-79.37616,40,23.79,0.59475
43.64283,-79.37682,75,13.3,0.1773333333333333
43.64281,-79.37688,75,13.3,0.1773333333333333
43.64279,-79.37693,75,13.3,0.1773333333333333
43.64277,-79.37695,75,13.3,0.1773333333333333
43.64275,-79.37696,75,13.3,0.1773333333333333
43.64272,-79.37696,75,13.3,0.1773333333333333
43.64259,-79.37689,75,13.3,0.1773333333333333
43.64234,-79.37674,75,13.3,0.1773333333333333
43.64853,-79.38537,35,68.2,1.9485714285714288
43.64853,-79.38533,35,68.2,1.9485714285714288
43.64161,-79.39803,40,22.44,0.561
43.64157,-79.39818,40,22.44,0.561
43.64148,-79.39849,40,22.44,0.561
43.64144,-79.39866,40,22.44,0.561
43.6414,-79.3988,40,22.44,0.561
43.64237,-79.37818,35,59.03,1.6865714285714286
43.64254,-79.37768,35,59.03,1.6865714285714286
43.64236,-79.39093,50,38.94,0.7787999999999999
43.64241,-79.39093,50,38.94,0.7787999999999999
43.6425,-79.39093,50,38.94,0.7787999999999999
43.64255,-79.39092,50,38.94,0.7787999999999999
43.64401,-79.37497,35,77.1,2.202857142857143
43.64372,-79.37517,35,77.1,2.202857142857143
43.64343,-79.39742,50,26.59,0.5318
43.64338,-79.39764,50,26.59,0.5318
43.64337,-79.39773,50,26.59,0.5318
43.65595,-79.38273,40,11.4,0.285
43.65584,-79.38324,40,11.4,0.285
43.65579,-79.38348,40,11.4,0.285
43.65702,-79.39863,35,55.6,1.5885714285714283
43.65711,-79.39866,35,55.6,1.5885714285714283
43.63951,-79.38958,50,68.79,1.3758
43.63934,-79.39057,50,68.79,1.3758
43.64317,-79.39873,50,13.14,0.2628
43.64308,-79.39921,50,13.14,0.2628
43.64305,-79.39935,50,13.14,0.2628
43.64301,-79.39948,50,13.14,0.2628
43.63858,-79.39502,60,60.98,1.0163333333333333
43.63855,-79.3951,60,60.98,1.0163333333333333
43.6385,-79.39525,60,60.98,1.0163333333333333
43.63844,-79.39539,60,60.98,1.0163333333333333
43.6384,-79.39548,60,60.98,1.0163333333333333
43.63833,-79.39561,60,60.98,1.0163333333333333
43.63827,-79.39577,60,60.98,1.0163333333333333
43.64191,-79.37463,40,25.12,0.628
43.64225,-79.37484,40,25.12,0.628
43.6425,-79.37501,40,25.12,0.628
43.64259,-79.37507,40,25.12,0.628
43.64713,-79.38451,40,9.58,0.2395
43.64767,-79.38482,40,9.58,0.2395
